"height","reproductive_tiller_ct","florets_per_spikelet","emergence_percent","stem_diameter","yield_per_plant","floret_site_utilization","spikelet_density","yield_per_spike","thousand_grain_weight","spikelets_per_spike","merge_col","flag_leaf_area","anthesis_score"
"115","44","8","0.409090909","1.966666667","12.093004","0.416666667","0.909090909","0.603689333","9.586",20,"WGN15C52_STP_2017_1",21.6,7
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WGN15C53_STP_2017_1",NA,6
"125","76","8.666666667","0.740740741","2.246666667","26.740825","0.49184845","0.827160494","0.7870825","10.094",22.3333333333333,"WGN15C54_STP_2017_1",27.3,9
"115","86","10.66666667","0.56043956","2.433333333","49.993788","0.471960616","0.802197802","0.9979788","10.104",24.3333333333333,"WGN15C55_STP_2017_1",18,8
"135","77","9.666666667","0.526315789","2.193333333","28.9174","0.443950906","0.69005848","0.79074","10.082",19.6666666666667,"WGN15C56_STP_2017_1",23.4,7
"105","22","8.333333333","0.266666667","1.74","1.479075","0.38","0.6","0.461575","10",18,"WGN15C57_STP_2017_1",18.9,6
"120","52","7.333333333","0.043478261","1.673333333","12.129502","0.590542522","0.898550725","0.6546302","7.448",20.6666666666667,"WGN15C58_STP_2017_1",18,6
"120","62","7.666666667","0.76744186","2.3","27.78256","0.642356241","0.720930233","0.891395556","9.301",20.6666666666667,"WGN15C59_STP_2017_1",20.4,7
"120","100","9.333333333","0.577540107","2.59","47.340551","0.402886497","0.780748663","0.8856351","10.467",24.3333333333333,"WGN15C60_STP_2017_1",28.6,8
"120","99","8.333333333","0.5","1.806666667","30.529345","0.55291866","0.863636364","0.619258636","8.319",19,"WGN15C61_STP_2017_1",18.9,7
"110","72","7.333333333","0.88","2.123333333","24.6768","0.536050157","0.773333333","0.68288","9.016",19.3333333333333,"WGN15C62_STP_2017_1",22,9
"120","39","8.333333333","0.5","2.3","10.60808","0.449655172","0.805555556","0.646942222","8.957",19.3333333333333,"WGN15C63_STP_2017_1",20.9,7
"125","71","8.333333333","0.535031847","2.166666667","27.113415","0.5724","0.76433121","0.9067715","10.27",20,"WGN15C64_STP_2017_1",18.7,7
"115","23","7.666666667","0","1.97","8.63893","0.480840088","0.855072464","0.625143","8.807",19.6666666666667,"WGN15C65_STP_2017_1",19,6
"110","45","9","0","1.783333333",NA,"0.465454545","0.808823529","0.558922","7.895",18.3333333333333,"WGN15D01_STP_2017_1",18,6
"115","37","8.333333333","0.542168675","1.93","23.976","0.559304348","0.831325301","0.9276","9.054",23,"WGN15D02_STP_2017_1",20.9,6
"105","80","9.666666667","0.515625","2.03","14.37637","0.488640974","0.796875","0.593737","8.432",17,"WGN15D03_STP_2017_1",21,6
"135","91","10.33333333","0.580645161","2.393333333","39.983877","0.469959677","0.688172043","1.0253877","11",21.3333333333333,"WGN15D04_STP_2017_1",35.1,8
"130","98","8.333333333","0.222222222","2.153333333","36.456035","0.6024375","0.790123457","0.8800535","8.759",21.3333333333333,"WGN15D05_STP_2017_1",20.9,6
"115","38","8","0.1","1.636666667","10.08996","0.421467391","0.766666667","0.482596","9.602",15.3333333333333,"WGN15D06_STP_2017_1",18,6
"115","37","8","0.507042254","1.656666667","8.357103","0.515425532","0.661971831","0.5483203","10.113",15.6666666666667,"WGN15D07_STP_2017_1",16,7
"110","19","9","0.701298701","1.62","7.236226","0.47275641","0.675324675","0.59296575","8.545",17.3333333333333,"WGN15D08_STP_2017_1",14.4,7
"135","65","9.666666667","0.340909091","2.49","39.9637","0.527586207","0.681818182","0.89762","9.75",20,"WGN15D09_STP_2017_1",19.8,7
"140","43","11","0.59375","2.38","26.785668","0.500783699","0.604166667","0.9594468","9.821",19.3333333333333,"WGN15D10_STP_2017_1",25.2,8
"120","42","8.333333333","0.523809524","1.756666667","8.08176","0.41","0.857142857","0.450576","9.333",18,"WGN15D11_STP_2017_1",18,8
"95",NA,"8.666666667","0.45","1.96","3.12644","0.187721893","0.866666667","0.124644","4.831",17.3333333333333,"WGN15D12_STP_2017_1",17.1,6
"140","90","9.666666667","0.310344828","2.266666667","43.864236","0.572586207","0.689655172","0.9185436","9.516",20,"WGN15D13_STP_2017_1",27.3,6
"125","65","9.333333333","0.610169492","2.286666667","31.652945","0.557017544","0.644067797","0.854716111","10.244",19,"WGN15D14_STP_2017_1",27.6,7
"130","53","9.333333333","0.443181818","2.193333333","23.088","0.506493506","0.75","1.0888","9.563",22,"WGN15D15_STP_2017_1",24.7,7
"115","104","10.33333333","0.588957055","2.143333333","47.70945","0.523064516","0.736196319","1.017045","11.089",20,"WGN15D16_STP_2017_1",27.6,8
"120","58","8.666666667","0.701298701","1.87","12.91372","0.476777939","0.688311688","0.515746667","8.4",17.6666666666667,"WGN15D17_STP_2017_1",11.9,8
"125","36","7.333333333","0.29787234","1.873333333","12.15265","0.563057851","0.780141844","0.604765","9.089",18.3333333333333,"WGN15D18_STP_2017_1",17.1,6
"95","23","7.333333333","0.444444444","1.91","0.774669","0.497326203","0.944444444","0.375869","5.848",17,"WGN15D19_STP_2017_1",16.5,6
"115","30","7.666666667","0.796875","1.59",NA,"0.471266541","0.71875","0.5126443","9.825",15.3333333333333,"WGN15D20_STP_2017_1",25.2,8
"115","68","9.333333333","0.262773723","1.956666667","23.173544","0.526749271","0.715328467","0.6524744","10.224",16.3333333333333,"WGN15D21_STP_2017_1",25,6
"125","75","8","0.766666667","1.98","38.990676","0.489257813","0.711111111","0.7385776","9.387",21.3333333333333,"WGN15D22_STP_2017_1",22.8,7
"115","49","8","0.167832168","1.716666667","16.897156","0.505909091","0.769230769","0.6029856","8.631",18.3333333333333,"WGN15D23_STP_2017_1",17,6
"135","42","8.666666667","0.308823529","1.843333333",NA,"0.501398601","0.882352941","0.763707273","10.804",20,"WGN15D24_STP_2017_1",26.4,7
"130","83","9.666666667","0.416184971","2.453333333","26.154301","0.459412097","0.705202312","0.8806501","12.8",20.3333333333333,"WGN15D25_STP_2017_1",20.9,7
"105","72","7.333333333","0.666666667","1.966666667","25.59092","0.487190083","0.763888889","0.516532","9.127",18.3333333333333,"WGN15D26_STP_2017_1",10.5,6
"130","67","8.333333333","0.525","2.066666667","29.447195","0.5778","0.75","0.7649195","8.283",20,"WGN15D27_STP_2017_1",22.8,7
"140","49","8.333333333","0.607594937","2.303333333","16.51724","0.410163934","0.772151899","0.689364","9.96",20.3333333333333,"WGN15D28_STP_2017_1",26.4,8
"130","68","10.33333333","0.526315789","2.136666667","41.852","0.612955255","0.725146199","1.0952","8.876",20.6666666666667,"WGN15D29_STP_2017_1",29.7,7
"105","38","8.666666667","0.416666667","1.97","7.6436","0.307119476","0.652777778","0.36051","9.247",15.6666666666667,"WGN15D30_STP_2017_1",17.6,6
"125","95","8","0.92","2.17","29.56112","0.527821317","0.773333333","0.730465455","9.461",19.3333333333333,"WGN15D31_STP_2017_1",14,7
"115","34","6","0.103448276","1.356666667","5.010164","0.545833333","0.827586207","0.3929964","8.173",16,"WGN15D32_STP_2017_1",15.3,7
"125","64","7.666666667","0.372670807","1.803333333","25.166475","0.482778091","0.782608696","0.606043182","9.09",21,"WGN15D33_STP_2017_1",13.3,7
"95","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WGN15D34_STP_2017_1",6.5,NA
"110","35","8","0.467532468","1.88","10.227504","0.535394933","0.792207792","0.610354909","8.297",20.3333333333333,"WGN15D35_STP_2017_1",23.1,8
"130","60","9","0.225","1.996666667",NA,"0.467251462","0.7125","0.6886245","9.032",19,"WGN15D36_STP_2017_1",18.7,6
"105","43","8.666666667","0.633802817","2.09","13.92241","0.442307692","0.76056338","0.577441","9.164",18,"WGN15D37_STP_2017_1",15.2,6
"100","20","11.5","0.283783784","2.046666667","3.496532","0.385770751","0.743243243","0.539777333","7.296",18.3333333333333,"WGN15D38_STP_2017_1",17.1,6
"110","27","8.333333333","0.343949045","1.973333333","10.82466","0.521417565","0.751592357","0.68586","8.212",19.6666666666667,"WGN15D39_STP_2017_1",18,6
"125","53","7.333333333","0.205479452","1.766666667","11.40568","0.598011364","0.657534247","0.554996667","9.212",16,"WGN15D40_STP_2017_1",18,6
"130","48","8.666666667","0.373056995","1.963333333","30.93836","0.572727273","0.683937824","0.775786","8.757",22,"WGN15D41_STP_2017_1",26.4,6
"115","72","9","0.471204188","2.356666667","44.952656","0.527619048","0.732984293","0.9168656","9.897",23.3333333333333,"WGN15D42_STP_2017_1",20.4,7
"135","44","8.666666667","0.471428571","1.816666667","13.564435","0.636778846","0.685714286","0.8146935","8.831",16,"WGN15D43_STP_2017_1",21,6
"140","87","8","0.382978723","2.093333333","23.744128","0.52192623","0.64893617","0.7640128","10.333",20.3333333333333,"WGN15D44_STP_2017_1",19,7
"125","72","8.333333333","0.329268293","2.266666667","19.805","0.491785714","0.682926829","0.68","11.171",18.6666666666667,"WGN15D45_STP_2017_1",22.8,7
"130","52","8.666666667","0.580645161","2.253333333","10.9134","0.407613815","0.632258065","0.47094","9.607",16.3333333333333,"WGN15D46_STP_2017_1",32.5,6
"125","132","9","0.52173913","2.523333333","42.525792","0.641460905","0.782608696","1.025354667","8.102",24,"WGN15D47_STP_2017_1",30,6
"130","77","9","0.385964912","2.046666667","38.53131","0.482828283","0.771929825","0.836431","9.315",22,"WGN15D48_STP_2017_1",25.3,7
"125","60","9","0.428571429","1.896666667","22.41385","0.531446541","0.757142857","0.646535","9.29",17.6666666666667,"WGN15D49_STP_2017_1",17.6,6
"125","54","10","0.341968912","2.47","24.47572","0.45","0.683937824","0.952972","10.159",22,"WGN15D50_STP_2017_1",29.9,7
"115","47","8.333333333","0.493150685","1.983333333","15.92255","0.56","0.821917808","0.734505556","8.639",20,"WGN15D51_STP_2017_1",24,7
"120","71","8.333333333","0.032608696","2.143333333","23.537","0.451534091","0.695652174","0.721545455","10.015",21.3333333333333,"WGN15D52_STP_2017_1",20.9,NA
"115","78","8.666666667","0.540983607","1.806666667","21.55986","0.586252046","0.770491803","0.625226","9.057",15.6666666666667,"WGN15D53_STP_2017_1",19.8,6
"140","74","8.333333333","0.776470588","1.886666667","20.63112","0.418","0.635294118","0.671912","11.564",18,"WGN15D54_STP_2017_1",19,8
"110","78","7","0.573529412","1.68","21.121445","0.525","0.764705882","0.5069745","9.059",17.3333333333333,"WGN15D55_STP_2017_1",11.2,7
"125","57","9","0.468085106","2.026666667","22.316944","0.463157895","0.808510638","0.7990944","10.288",19,"WGN15D56_STP_2017_1",23.1,8
"135","43","9.333333333","0.805970149","1.98","10.8862","0.519409938","0.686567164","0.642533333","11.644",15.3333333333333,"WGN15D57_STP_2017_1",23.1,7
"130","67","7","0.36809816","1.853333333",NA,"0.516393443","0.748466258","0.599668","8.28",20.3333333333333,"WGN15D58_STP_2017_1",16.5,7
"125","49","7.333333333","0.541353383","1.656666667","10.6578","0.444793388","0.827067669","0.54053","10.188",18.3333333333333,"WGN15D59_STP_2017_1",17,8
"130","82","9","0.6359447","2.99","44.00114","0.455238095","0.64516129","0.985714","11.672",23.3333333333333,"WGN15D60_STP_2017_1",25.2,8
"120","65","8","0.296296296","1.973333333","29.83762","0.49702381","0.777777778","0.767512","9.31",21,"WGN15D61_STP_2017_1",22,6
"125","76","7.333333333","0.585365854","1.906666667","25.94682","0.588152012","0.743902439","0.667682","7.577",20.3333333333333,"WGN15D62_STP_2017_1",19.8,7
"120","29","7.666666667","0.45112782","1.58","7.83841","0.461413043","0.721804511","0.398991","8.04",16,"WGN15D63_STP_2017_1",16,6
"120","95","9","0.9","2.36","28.45744","0.614285714","0.7","0.786544","8.402",16.3333333333333,"WGN15D64_STP_2017_1",23.4,8
"130","93","9.666666667","0.616438356","2.07",NA,"0.586074271","0.712328767","0.798812","9.153",17.3333333333333,"WGN15D65_STP_2017_1",24.7,8
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WGN26C01_STP_2017_1",NA,NA
"105","13","9.333333333","0.157894737","1.833333333","4.7142","0.421875","0.815789474","0.5529","7.598",20.6666666666667,"WGN26C02_STP_2017_1",15.4,6
"130","62","8","0.397590361","2.06","22.7688","0.568269231","0.78313253","0.74643","8.714",21.6666666666667,"WGN26C03_STP_2017_1",20,7
"135","50","8.666666667","0.397590361","2.243333333","28.43799","0.443979933","0.831325301","0.828749","9.608",23,"WGN26C04_STP_2017_1",24,8
"105","0","8","0","2",NA,"0.407142857","0.714285714","0.4275","7.961",17.5,"WGN26C05_STP_2017_1",16,6
"120","36","8.333333333","0.566666667","2.446666667","15.38129","0.4872","0.666666667","0.703929","9.712",20,"WGN26C06_STP_2017_1",21,6
"135","73","8.333333333","0.695121951","2.203333333",NA,"0.609404389","0.707317073","0.912372273","10.117",19.3333333333333,"WGN26C07_STP_2017_1",20,8
"115","103","8.666666667","0.445945946","2.246666667",NA,"0.508722527","0.756756757","0.659","8.142",18.6666666666667,"WGN26C08_STP_2017_1",20.4,8
"125","53","9.333333333","0.566666667","2.413333333","31.07104","0.504831933","0.755555556","0.932204","9.571",22.6666666666667,"WGN26C09_STP_2017_1",26.4,8
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WGN26C10_STP_2017_1",NA,NA
"115","49","9.666666667","0.37037037","2.28","17.77913","0.507788347","0.716049383","0.788513","9.065",19.3333333333333,"WGN26C11_STP_2017_1",23.1,7
"125","44","8","0.4875","2.366666667",NA,"0.624807692","0.8125","0.9002785","9.64",21.6666666666667,"WGN26C12_STP_2017_1",27.6,8
"125","74","8.666666667","0.578313253","2.116666667",NA,"0.481778058","0.734939759","0.7872","9.129",20.3333333333333,"WGN26C13_STP_2017_1",18.7,7
"105","26","9.666666667","0.652173913","2.48","9.375","0.374591652","0.826086957","0.5675","10.628",19,"WGN26C14_STP_2017_1",25.2,6
"105","28","8","0.234375","2.11","2.72545","0.220673077","0.8125","0.190645","6.97",17.3333333333333,"WGN26C15_STP_2017_1",16.5,6
"125","69","8.333333333","0.402061856","2.156666667","32.98188","0.516358209","0.690721649","0.796088","8.955",22.3333333333333,"WGN26C16_STP_2017_1",21,7
"115","44","8.333333333","0.451612903","2.536666667","12.680987","0.447157895","0.612903226","0.6806987","9.711",19,"WGN26C17_STP_2017_1",22.8,7
"130","41","9","0.168539326","2.516666667","16.9886","0.502604167","0.719101124","0.80791","10.066",21.3333333333333,"WGN26C18_STP_2017_1",21.6,7
"125","116","7.666666667","0.4","2.04","34.44082","0.468923735","0.677777778","0.660182","10.022",20.3333333333333,"WGN26C19_STP_2017_1",20,8
"115","22","8.333333333","0.387096774","2.57","7.91809","0.562105263","0.612903226","0.80394875","10.485",19,"WGN26C20_STP_2017_1",24.7,6
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WGN26C21_STP_2017_1",NA,NA
"125","41","8","0.247058824","2.093333333","13.466455","0.614423077","0.764705882","0.8595955","9.046",21.6666666666667,"WGN26C22_STP_2017_1",28.8,7
"140","77","9.666666667","0.516393443","2.713333333","30.88661","0.500431034","0.590163934","0.978111","9.643",24,"WGN26C23_STP_2017_1",33,8
"130","42","7.666666667","0.18404908","2.133333333","20.32344","0.705845642","0.699386503","0.780585455","8.968",19,"WGN26C24_STP_2017_1",28,7
"115","40","8.666666667","0.2625","2.416666667","15.9581","0.65065189","0.7375","0.86506","8.767",19.6666666666667,"WGN26C25_STP_2017_1",22.8,6
"120","39","8.333333333","0.317880795","2.126666667","8.745212","0.401491525","0.781456954","0.5663812","11.134",19.6666666666667,"WGN26C26_STP_2017_1",21.6,8
"115","19","7.333333333","0.375","1.883333333","3.507744","0.642857143","0.765625","0.5844288","8.528",16.3333333333333,"WGN26C27_STP_2017_1",21,6
"115","38","7.666666667","0.552631579","1.706666667",NA,NA,"0.789473684",NA,NA,20,"WGN26C28_STP_2017_1",19,9
"125","94","7.333333333","0.588235294","1.886666667","25.083226","0.591992955","0.797385621","0.753729636","9.382",20.3333333333333,"WGN26C29_STP_2017_1",23.1,7
"130","56","9","0.358695652","2.35","24.700675","0.531578947","0.619565217","0.8549275","9.6",19,"WGN26C31_STP_2017_1",24,6
"135","61","6","0.742268041","2.376666667","43.2494","0.865641711","0.701030928","0.940854545","8.942",22.6666666666667,"WGN26C32_STP_2017_1",26.4,8
"125","79","7.666666667","0.243654822","2.433333333","30.68611","0.486005769","0.751269036","0.804191818","10.481",24.6666666666667,"WGN26C33_STP_2017_1",26.6,8
"125","24","9","0.230769231","2.256666667","8.906117","0.465517241","0.743589744","0.7221417","9.986",19.3333333333333,"WGN26C34_STP_2017_1",24,6
"125","80","9.666666667","0.494117647","2.74","27.2727","0.421487603","0.776470588","0.721836364","8.619",22,"WGN26C35_STP_2017_1",27.5,8
"140","83","8.666666667","0.448275862","2.233333333","33.73272","0.562798408","0.666666667","0.870672","10.444",19.3333333333333,"WGN26C36_STP_2017_1",24.7,7
"110","55","6.333333333","0.397350993","2.113333333","11.03856","0.598449248","0.741721854","0.545746667","10.013",18.6666666666667,"WGN26C37_STP_2017_1",21.6,6
"115","41","10.66666667","0.327272727","2.206666667","18.24112","0.363867188","0.775757576","0.760162","11.484",21.3333333333333,"WGN26C38_STP_2017_1",20,7
NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WGN26C39_STP_2017_1",NA,8
"110","34","11.33333333","0.441717791","2.21","13.661","0.478834034","0.687116564","0.8261","10.566",18.6666666666667,"WGN26C40_STP_2017_1",30,7
"125","81","7.666666667","0.671328671",NA,"31.363244","0.632398317","0.867132867","0.8650444","8.39",20.6666666666667,"WGN26C41_STP_2017_1",22.8,8
"120","35","7","0.303797468","2.56","11.856324","0.511330049","0.734177215","0.6108524","9.793",19.3333333333333,"WGN26C42_STP_2017_1",22,6
"95","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WGN26C43_STP_2017_1",NA,NA
"130","49","10","0.407407407","2.176666667",NA,"0.452337662","0.864197531","0.836128364","8.377",23.3333333333333,"WGN26C44_STP_2017_1",27.6,8
"115","21","8.333333333","0.426035503","2.146666667","7.177","0.541578947","0.674556213","0.822125","10.863",19,"WGN26C45_STP_2017_1",20.9,7
"120","38","10.33333333","0.2625","2.19",NA,"0.343317972","0.7875","0.6698843","9.885",21,"WGN26C46_STP_2017_1",22,6
"135","57","10","0.444444444","2.123333333","33.321565","0.426290323","0.765432099","0.7613065","10.194",20.6666666666667,"WGN26C47_STP_2017_1",22.8,7
"130","72","7","0.566666667","2.353333333","37.4449","0.678801843","0.688888889","0.90569","10.337",20.6666666666667,"WGN26C48_STP_2017_1",25.2,8
"115","57","9","0.548780488","2.143333333",NA,"0.313131313","0.804878049","0.584129","10.894",22,"WGN26C49_STP_2017_1",23.1,8
"130","45","9.333333333","0.647727273","2.156666667","18.922688","0.486964286","0.681818182","0.9357888","11.662",20,"WGN26C50_STP_2017_1",34.5,8
"105","28","10.33333333","0.139534884","2.45","10.006889","0.417888563","0.76744186","0.8212289","8.287",22,"WGN26C51_STP_2017_1",26,6
"100","36","9.333333333","0.318181818","2.213333333","6.65072","0.223469388","0.954545455","0.379422","10.404",21,"WGN26C52_STP_2017_1",23.1,6
"125","93","9","0.739726027","2.02","28.91252","0.590804598","0.794520548","0.992452","9.708",19.3333333333333,"WGN26C53_STP_2017_1",25.2,7
"115","10","8","0.142857143","1.816666667","3.45029","0.376838235","0.80952381","0.37066125","9.458",17,"WGN26C54_STP_2017_1",17.1,6
"125","64","9.333333333","0.335403727","2.056666667","35.22368","0.588940092","0.770186335","0.974968","10.898",20.6666666666667,"WGN26C55_STP_2017_1",23.1,7
"140","80","8","0.308411215","2.363333333","35.45774","0.617391304","0.644859813","1.139374","11.889",23,"WGN26C56_STP_2017_1",25.2,7
"85","0","5.333333333","0.337078652","1.223333333","0.20176","0.234375","0.719101124","0.067253333","5.906",10.6666666666667,"WGN26C57_STP_2017_1",NA,NA
"135","87","9","0.340206186","2.163333333","40.67595","0.465734266","0.670103093","0.830313636","10.267",21.6666666666667,"WGN26C58_STP_2017_1",28.5,8
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WGN26C59_STP_2017_1",NA,NA
"125","37","9.333333333","0.073619632","2.213333333","19.595716","0.584792627","0.760736196","1.0649716","9.249",20.6666666666667,"WGN26C60_STP_2017_1",23.1,6
"110","35","10.66666667","0.575342466","2.25","11.122885","0.370614919","0.849315068","0.6443385","8.882",20.6666666666667,"WGN26C61_STP_2017_1",20.9,8
